
---------- Begin Simulation Statistics ----------
simSeconds                                   0.065507                       # Number of seconds simulated (Second)
simTicks                                  65506678272                       # Number of ticks simulated (Tick)
finalTick                                 65506678272                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    828.60                       # Real time elapsed on the host (Second)
hostTickRate                                 79057528                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     834412                       # Number of bytes of host memory used (Byte)
simInsts                                    430066426                       # Number of instructions simulated (Count)
simOps                                      647120883                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   519031                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     780986                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       177336923                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.737116                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.356638                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      389888341                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   12036                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     383707736                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 69837                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            19650806                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         34423605                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               4839                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          177039898                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.167352                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551825                       # Number of insts issued each cycle (Count)
system.cpu1.branchPred.mispredicted_0::DirectUncond         1221      1.36%     99.99% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.99% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::IndirectUncond            5      0.01%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.mispredicted_0::total        89815                       # Number of committed branches that were mispredicted. (Count)
system.cpu1.branchPred.targetProvider_0::NoTarget       255408      3.58%      3.58% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::BTB      6834024     95.76%     99.34% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::RAS        47200      0.66%    100.00% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::Indirect            1      0.00%    100.00% # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetProvider_0::total      7136633                       # The component providing the target for taken branches (Count)
system.cpu1.branchPred.targetWrong_0::NoBranch         8366      9.14%      9.14% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::Return        83199     90.86%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::CallDirect            1      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::CallIndirect            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.targetWrong_0::total        91566                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu1.branchPred.condPredicted          6983897                       # Number of conditional branches predicted (Count)
system.cpu1.branchPred.condPredictedTaken      6730176                       # Number of conditional branches predicted as taken (Count)
system.cpu1.branchPred.condIncorrect            91578                       # Number of conditional branches incorrect (Count)
system.cpu1.branchPred.predTakenBTBMiss           431                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu1.branchPred.NotTakenMispredicted        11421                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu1.branchPred.TakenMispredicted        80157                       # Number branches predicted taken but are actually not taken (Count)
system.cpu1.branchPred.BTBLookups             7136633                       # Number of BTB lookups (Count)
system.cpu1.branchPred.BTBUpdates               11411                       # Number of BTB updates (Count)
system.cpu1.branchPred.BTBHits                6970400                       # Number of BTB hits (Count)
system.cpu1.branchPred.BTBHitRatio           0.976707                       # BTB Hit Ratio (Ratio)
system.cpu1.branchPred.BTBMispredicted            661                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu1.branchPred.indirectLookups            128                       # Number of indirect predictor lookups. (Count)
system.cpu1.branchPred.indirectHits                 1                       # Number of indirect target hits. (Count)
system.cpu1.branchPred.indirectMisses             127                       # Number of indirect misses. (Count)
system.cpu1.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu1.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::Return        47203      0.66%      0.66% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::CallDirect        47735      0.67%      1.33% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::CallIndirect           24      0.00%      1.33% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::DirectCond      6983897     97.86%     99.19% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::DirectUncond        57670      0.81%    100.00% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::IndirectCond            0      0.00%    100.00% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::IndirectUncond          104      0.00%    100.00% # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.lookups::total      7136633                       # Number of BTB lookups (Count)
system.cpu1.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::Return        47192     28.39%     28.39% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::CallDirect          300      0.18%     28.57% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::CallIndirect           24      0.01%     28.58% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::DirectCond       118401     71.23%     99.81% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::DirectUncond          212      0.13%     99.94% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::IndirectCond            0      0.00%     99.94% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::IndirectUncond          104      0.06%    100.00% # Number of BTB misses (Count)
system.cpu1.branchPred.btb.misses::total       166233                       # Number of BTB misses (Count)
system.cpu1.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::CallDirect          190      1.67%      1.67% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::CallIndirect            0      0.00%      1.67% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::DirectCond         9926     86.99%     88.65% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::DirectUncond         1295     11.35%    100.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu1.branchPred.btb.updates::total        11411                       # Number of BTB updates (Count)
system.cpu1.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::CallDirect          190      1.67%      1.67% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::CallIndirect            0      0.00%      1.67% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::DirectCond         9926     86.99%     88.65% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::DirectUncond         1295     11.35%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.mispredict::total        11411                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu1.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.branchPred.indirectBranchPred.lookups          128                       # Number of lookups (Count)
system.cpu1.branchPred.indirectBranchPred.hits            1                       # Number of hits of a tag (Count)
system.cpu1.branchPred.indirectBranchPred.misses          127                       # Number of misses (Count)
system.cpu1.branchPred.indirectBranchPred.targetRecords            9                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu1.branchPred.indirectBranchPred.indirectRecords          137                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu1.branchPred.indirectBranchPred.speculativeOverflows            1                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu1.branchPred.ras.pushes               55002                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu1.branchPred.ras.pops                 55001                       # Number of times a PC was poped from the RAS (Count)
system.cpu1.branchPred.ras.squashes             15041                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu1.branchPred.ras.used                 39960                       # Number of times the RAS is the provider (Count)
system.cpu1.branchPred.ras.correct              39960                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu1.branchPred.ras.incorrect                0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu1.commit.commitSquashedInsts        2026543                       # The number of squashed insts skipped by commit (Count)
system.cpu1.commit.commitNonSpecStalls           5424                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu1.commit.branchMispredicts            88300                       # The number of times a branch was mispredicted (Count)
system.cpu1.commit.numCommittedDist::samples     89051820                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::mean     3.109103                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::stdev     3.383631                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::0       39793077     44.69%     44.69% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::1        3184498      3.58%     48.26% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::2        8507386      9.55%     57.81% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::3        1500921      1.69%     59.50% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::4        1472683      1.65%     61.15% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::5        6517485      7.32%     68.47% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::6        5012852      5.63%     74.10% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::7         889328      1.00%     75.10% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::8       22173590     24.90%    100.00% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu1.commit.numCommittedDist::total     89051820                       # Number of insts commited each cycle (Count)
system.cpu1.commit.amos                             0                       # Number of atomic instructions committed (Count)
system.cpu1.commit.membars                       3616                       # Number of memory barriers committed (Count)
system.cpu1.commit.functionCalls                39961                       # Number of function calls committed. (Count)
system.cpu1.commit.committedInstType_0::No_OpClass        76834      0.03%      0.03% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::IntAlu    100578635     36.33%     36.35% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::IntMult        36304      0.01%     36.37% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::IntDiv         5166      0.00%     36.37% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatAdd     35218990     12.72%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatCmp            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatCvt            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatMult            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatMultAcc            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatDiv            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatMisc            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatSqrt            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdAdd          374      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdAddAcc            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdAlu         3608      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdCmp            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdCvt           64      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdMisc          166      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdMult            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdMultAcc            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdMatMultAcc            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdShift          186      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdShiftAcc            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdDiv            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdSqrt            0      0.00%     49.09% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatAdd     44461529     16.06%     65.15% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatAlu            0      0.00%     65.15% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatCmp            0      0.00%     65.15% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatCvt         3792      0.00%     65.15% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatDiv         7305      0.00%     65.15% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatMisc            0      0.00%     65.15% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatMult     44081153     15.92%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatMatMultAcc            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatSqrt         1995      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdReduceAdd            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdReduceAlu            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdReduceCmp            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdAes            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdAesMix            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdSha1Hash            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdSha256Hash            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdShaSigma2            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdShaSigma3            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdPredAlu            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::Matrix            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::MatrixMov            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::MatrixOP            0      0.00%     81.08% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::MemRead      2068040      0.75%     81.82% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::MemWrite      1323221      0.48%     82.30% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatMemRead     37352548     13.49%     95.79% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::FloatMemWrite     11651408      4.21%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::SimdConfig            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu1.commit.committedInstType_0::total    276871318                       # Class of committed instruction (Count)
system.cpu1.commit.commitEligibleSamples     22173590                       # number cycles where commit BW limit reached (Cycle)
system.cpu1.commitStats0.numInsts           189484447                       # Number of instructions committed (thread level) (Count)
system.cpu1.commitStats0.numOps             276871318                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu1.commitStats0.numInstsNotNOP     189484447                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu1.commitStats0.numOpsNotNOP       276871318                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu1.commitStats0.cpi                 0.471756                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu1.commitStats0.ipc                 2.119739                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu1.commitStats0.numMemRefs          52395217                       # Number of memory references committed (Count)
system.cpu1.commitStats0.numFpInsts         213601877                       # Number of float instructions (Count)
system.cpu1.commitStats0.numIntInsts        112160262                       # Number of integer instructions (Count)
system.cpu1.commitStats0.numLoadInsts        39420588                       # Number of load instructions (Count)
system.cpu1.commitStats0.numStoreInsts       12974629                       # Number of store instructions (Count)
system.cpu1.commitStats0.numVecInsts                0                       # Number of vector instructions (Count)
system.cpu1.commitStats0.committedInstType::No_OpClass        76834      0.03%      0.03% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IntAlu    100578635     36.33%     36.35% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IntMult        36304      0.01%     36.37% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IntDiv         5166      0.00%     36.37% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatAdd     35218990     12.72%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatCmp            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatCvt            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMult            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMultAcc            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatDiv            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMisc            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatSqrt            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAdd          374      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAddAcc            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAlu         3608      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdCmp            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdCvt           64      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMisc          166      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMult            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMultAcc            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShift          186      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdDiv            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSqrt            0      0.00%     49.09% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatAdd     44461529     16.06%     65.15% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     65.15% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     65.15% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatCvt         3792      0.00%     65.15% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatDiv         7305      0.00%     65.15% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     65.15% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMult     44081153     15.92%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatSqrt         1995      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAes            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdAesMix            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::SimdPredAlu            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::Matrix            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MatrixMov            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MatrixOP            0      0.00%     81.08% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MemRead      2068040      0.75%     81.82% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::MemWrite      1323221      0.48%     82.30% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMemRead     37352548     13.49%     95.79% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::FloatMemWrite     11651408      4.21%    100.00% # Class of committed instruction. (Count)
system.cpu1.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
